NODE_1006803_length_179_cov_4.368715_1_203_-	UniRef100_C9RAP8
NODE_1007249_length_128_cov_2.148438_1_152_-	PF01979
NODE_1007698_length_149_cov_12.919463_1_173_-	UniRef100_D8IXC3
NODE_1008038_length_165_cov_1.854545_1_189_+	UniRef100_C8W466
NODE_1008145_length_71_cov_2.507042_1_95_-	UniRef100_Q31GB1
NODE_1008322_length_91_cov_1.219780_1_115_+	UniRef100_A3JJ35
NODE_1008376_length_219_cov_2.972603_1_243_+	UniRef100_Q21US5
NODE_100844_length_160_cov_2.112500_1_184_+	UniRef100_B2TDA0
NODE_1008541_length_98_cov_12.142858_1_122_-	UniRef100_Q2BP76
NODE_1008654_length_97_cov_1.948454_1_121_+	UniRef100_Q3KKD5
NODE_1008711_length_125_cov_3.512000_1_149_-	UniRef100_B0LFR4
NODE_1008942_length_65_cov_3.046154_1_89_-	UniRef100_A6V7D0
NODE_1009001_length_109_cov_8.330276_1_133_-	UniRef100_Q51717
NODE_1009127_length_66_cov_11.954545_1_90_+	UniRef100_Q3YJN3
NODE_1009243_length_381_cov_2.863517_1_405_-	UniRef100_A6CJG2
NODE_1009509_length_65_cov_1.015385_1_89_-	PF00005
NODE_1009619_length_76_cov_1.763158_1_100_+	UniRef100_A0KDS3
NODE_1009674_length_55_cov_2.000000_1_79_-	UniRef100_A3J1F0
NODE_1009731_length_76_cov_3.986842_1_100_-	UniRef100_Q3SL87
NODE_1009905_length_92_cov_3.923913_1_116_-	UniRef100_C5CXU3
NODE_1010643_length_109_cov_2.908257_1_133_-	UniRef100_P30266
NODE_1010763_length_59_cov_2.016949_1_83_-	UniRef100_Q12EZ8
NODE_1010816_length_141_cov_3.127660_1_144_-	UniRef100_Q3SME8
NODE_1010868_length_116_cov_1.336207_1_140_+	UniRef100_D5VKS0
NODE_1011136_length_144_cov_1.847222_45_168_-	UniRef100_C5AJD7
NODE_101142_length_84_cov_4.821429_1_108_-	UniRef100_C3K7E9
NODE_1011522_length_53_cov_6.339622_1_77_+	UniRef100_Q3SHL4
NODE_1011685_length_142_cov_6.549296_1_166_-	UniRef100_Q1QFJ0
NODE_1011804_length_71_cov_1.366197_1_95_+	UniRef100_A4XQK3
NODE_1013088_length_148_cov_5.331081_1_172_-	UniRef100_A4VI59
NODE_1013195_length_170_cov_2.047059_1_194_+	UniRef100_B9R639
NODE_1013537_length_61_cov_2.032787_1_85_+	UniRef100_P42480
NODE_1013594_length_72_cov_1.152778_1_96_+	UniRef100_Q1HAW9
NODE_101397_length_72_cov_1.791667_1_96_-	UniRef100_A4Y170
NODE_1014265_length_62_cov_2.290323_1_86_+	UniRef100_C3K288
NODE_1014482_length_207_cov_7.884058_1_231_-	UniRef100_A4J1I2
NODE_1014649_length_86_cov_1.813954_1_110_+	UniRef100_C7PGQ0
NODE_10147_length_81_cov_1.419753_1_105_+	UniRef100_A4EHR4
NODE_1014941_length_71_cov_2.126760_1_95_+	UniRef100_A9ENP0
NODE_1015264_length_135_cov_1.940741_1_159_-	UniRef100_B4SRS2
NODE_1015543_length_220_cov_3.977273_37_244_-	UniRef100_A1BCF7
NODE_1015942_length_141_cov_1.460993_1_165_+	UniRef100_B5YJV7
NODE_1016046_length_109_cov_2.321101_1_133_-	PF00005
NODE_1016157_length_55_cov_1.054545_1_79_+	PF00069
NODE_1016436_length_74_cov_6.216216_1_98_-	UniRef100_Q3SGB8
NODE_1016946_length_59_cov_2.661017_1_83_+	UniRef100_D5N706
NODE_1017230_length_123_cov_2.471545_1_147_-	UniRef100_B5YGT5
NODE_1017690_length_88_cov_2.715909_1_112_-	PF05107
NODE_101775_length_79_cov_2.354430_1_103_+	UniRef100_C6MNK1
NODE_1018260_length_74_cov_10.445946_1_98_+	UniRef100_Q3SMQ6
NODE_1018433_length_102_cov_4.088235_1_126_+	UniRef100_A4XRK7
NODE_101889_length_139_cov_8.928058_1_163_-	UniRef100_E1VQ87
NODE_1018947_length_106_cov_1.650943_1_130_-	UniRef100_UPI0001E85E0F
NODE_102014_length_113_cov_1.778761_1_137_+	UniRef100_B1R1Q1
NODE_1020802_length_149_cov_1.919463_1_173_+	UniRef100_Q3Z7P3
NODE_1020983_length_112_cov_1.616071_1_136_+	UniRef100_B3CCL8
NODE_1021654_length_83_cov_2.361446_1_107_-	UniRef100_Q58445
NODE_1021709_length_85_cov_1.235294_1_109_-	UniRef100_A4CM41
NODE_102194_length_110_cov_1.536364_1_134_-	UniRef100_B4EKP5
NODE_1021955_length_118_cov_3.822034_1_142_-	UniRef100_UPI0001CBF4E3
NODE_1023015_length_126_cov_3.523809_1_150_+	UniRef100_D8IT25
NODE_102428_length_61_cov_10.245902_1_85_+	UniRef100_A4XWJ6
NODE_1024424_length_91_cov_2.219780_1_115_-	UniRef100_A4G1W8
NODE_1024477_length_85_cov_5.223529_1_109_+	UniRef100_Q3SF81
NODE_1024647_length_177_cov_9.248588_1_201_-	UniRef100_B1HZH5
NODE_1025346_length_80_cov_3.987500_1_104_-	UniRef100_C1D4P9
NODE_1025739_length_213_cov_3.037559_1_237_+	PF07697
NODE_1025793_length_69_cov_11.913043_1_93_+	UniRef100_Q3SKE3
NODE_1026033_length_67_cov_1.805970_1_91_-	PF08840
NODE_1026088_length_92_cov_2.804348_1_116_+	UniRef100_Q38680
NODE_102657_length_61_cov_2.000000_1_85_-	UniRef100_A7LXZ4
NODE_1026589_length_139_cov_2.280576_1_163_+	UniRef100_Q39QP7
NODE_1026692_length_106_cov_1.113208_1_130_+	UniRef100_B1VHC3
NODE_1026917_length_76_cov_1.302632_1_100_-	UniRef100_B4WB82
NODE_1027251_length_86_cov_17.127907_1_110_-	UniRef100_A6T3H3
NODE_1027311_length_81_cov_2.271605_1_105_-	UniRef100_A3I3R3
NODE_1027752_length_114_cov_3.175439_1_138_+	UniRef100_Q88QS6
NODE_1027858_length_228_cov_1.925439_1_252_+	UniRef100_A6DJY6
NODE_1027970_length_83_cov_6.421687_1_107_+	UniRef100_B9THQ2
NODE_1028364_length_53_cov_4.037736_1_77_+	UniRef100_B1JB85
NODE_1028637_length_97_cov_3.608248_1_121_-	UniRef100_Q0KDR7
NODE_1029081_length_83_cov_1.795181_1_107_+	UniRef100_A0JYJ4
NODE_1029134_length_91_cov_1.208791_1_115_-	UniRef100_A6D6H9
NODE_102951_length_78_cov_3.346154_1_102_+	UniRef100_A7HHK8
NODE_1029587_length_70_cov_2.200000_1_94_-	UniRef100_D5TML4
NODE_1029697_length_117_cov_1.658120_1_141_+	PF03971
NODE_1029926_length_70_cov_4.100000_1_94_-	UniRef100_Q605D2
NODE_1029982_length_154_cov_6.038961_1_178_-	UniRef100_Q4MFS7
NODE_1030318_length_76_cov_2.934211_1_100_-	UniRef100_A1VJD3
NODE_1030505_length_67_cov_1.492537_1_91_+	UniRef100_A1R2U0
NODE_103080_length_128_cov_3.164062_1_152_-	UniRef100_B0KKB9
NODE_1030933_length_153_cov_4.882353_1_177_-	TIGR00135
NODE_1031040_length_59_cov_1.152542_1_83_-	UniRef100_A5V3J4
NODE_1031665_length_59_cov_20.474577_1_83_-	PF00687
NODE_1031724_length_62_cov_10.629032_1_86_-	UniRef100_Q877J9
NODE_1032172_length_122_cov_1.622951_1_146_+	UniRef100_A7GN94
NODE_1032291_length_63_cov_1.793651_1_87_-	PF01656
NODE_1032741_length_105_cov_2.323810_1_129_-	UniRef100_D2UCH8
NODE_1032792_length_129_cov_2.720930_1_153_+	UniRef100_D5WMZ2
NODE_1032915_length_78_cov_1.320513_1_102_+	UniRef100_Q3KFI5
NODE_1033132_length_93_cov_2.591398_1_117_+	UniRef100_D0SM35
NODE_103315_length_105_cov_4.295238_1_129_-	UniRef100_Q473K3
NODE_1033292_length_238_cov_1.281513_1_262_-	UniRef100_B8HGC1
NODE_1033455_length_116_cov_1.103448_1_140_-	UniRef100_C6W4C9
NODE_1033733_length_68_cov_1.779412_1_92_-	UniRef100_B4SU11
NODE_103373_length_119_cov_11.983193_1_143_+	UniRef100_UPI0001AF56EE
NODE_1033794_length_103_cov_3.737864_1_127_-	UniRef100_Q8KN59
NODE_1034286_length_162_cov_5.858025_1_186_-	UniRef100_A9VMD0
NODE_1034399_length_63_cov_1.698413_1_87_-	UniRef100_C4ZLT6
NODE_1034616_length_141_cov_3.375886_1_165_+	UniRef100_Q2B793
NODE_1034789_length_68_cov_2.250000_1_92_-	UniRef100_A8T0K5
NODE_1034963_length_116_cov_5.198276_1_140_+	UniRef100_A8FIU0
NODE_103507_length_92_cov_20.684782_1_116_-	UniRef100_Q0K7I5
NODE_1035123_length_152_cov_5.171052_1_176_-	UniRef100_B7L3H9
NODE_1035781_length_59_cov_4.457627_1_83_+	UniRef100_A4VHW9
NODE_1035835_length_190_cov_2.652632_1_214_-	UniRef100_Q3SMS9
NODE_1036014_length_61_cov_3.213115_1_85_+	UniRef100_A6CSD7
NODE_1036071_length_96_cov_1.697917_1_120_-	UniRef100_A1ZQR3
NODE_1036679_length_141_cov_9.468085_1_165_+	UniRef100_A4XSN1
NODE_103681_length_88_cov_1.022727_1_112_+	UniRef100_A6M0Z0
NODE_1037427_length_251_cov_6.892430_1_275_-	UniRef100_A4XWN9
NODE_1037537_length_145_cov_1.793103_1_169_-	UniRef100_E0J9Z5
NODE_1037814_length_103_cov_3.747573_1_127_+	UniRef100_B0RMX4
NODE_1037994_length_78_cov_1.897436_1_102_+	UniRef100_D9SFB2
NODE_1038102_length_80_cov_1.325000_1_104_+	UniRef100_B1HR48
NODE_1038155_length_141_cov_5.524823_1_165_-	PF00576
NODE_1038270_length_128_cov_1.367188_1_152_+	UniRef100_D5MJV6
NODE_1038497_length_60_cov_1.933333_1_84_+	UniRef100_E0RMZ6
NODE_1038664_length_97_cov_1.948454_1_121_+	UniRef100_C6MC83
NODE_1038874_length_158_cov_2.037975_1_182_-	UniRef100_Q1Q4B3
NODE_103921_length_84_cov_1.869048_1_108_+	UniRef100_C3JXG9
NODE_1039630_length_54_cov_1.592593_1_78_+	UniRef100_Q2B8V1
NODE_103986_length_70_cov_2.785714_1_94_+	UniRef100_Q4K7Y5
NODE_1040405_length_78_cov_1.192308_1_102_-	UniRef100_D5NHV1
NODE_104047_length_180_cov_2.183333_1_204_+	UniRef100_B3YSG2
NODE_1040870_length_52_cov_1.346154_1_76_+	UniRef100_Q2QI14
NODE_104105_length_107_cov_13.476636_1_131_-	UniRef100_A6SW81
NODE_1041277_length_114_cov_1.684211_1_138_+	UniRef100_Q21YN8
NODE_104168_length_132_cov_7.598485_1_156_-	UniRef100_B2SIG8
NODE_1041983_length_101_cov_2.217822_1_125_-	PF02787
NODE_1042263_length_93_cov_1.612903_1_117_-	UniRef100_Q11YG0
NODE_1042656_length_94_cov_1.904255_1_118_+	UniRef100_D8FG13
NODE_1042707_length_64_cov_1.750000_1_88_+	UniRef100_Q3SIK2
NODE_104296_length_58_cov_2.172414_1_82_+	UniRef100_Q3KIY7
NODE_1043234_length_64_cov_1.531250_1_88_-	PF00581
NODE_10432_length_92_cov_1.391304_1_116_-	UniRef100_D2PVQ5
NODE_1043561_length_63_cov_1.746032_1_87_-	UniRef100_E0JK89
NODE_1043614_length_88_cov_3.295455_1_112_+	UniRef100_Q3SJZ3
NODE_1044044_length_55_cov_1.036364_1_79_+	UniRef100_D0SUW2
NODE_1044104_length_85_cov_1.905882_1_109_-	UniRef100_C3K1V4
NODE_1044477_length_86_cov_1.372093_1_110_-	UniRef100_A9BYN9
NODE_1044586_length_112_cov_2.258929_1_136_-	UniRef100_A1JQE6
NODE_1044805_length_140_cov_3.285714_1_103_+	UniRef100_B8GSA3
NODE_1044866_length_112_cov_9.392858_1_136_+	LipoproteinMotif
NODE_1045588_length_62_cov_1.564516_1_86_-	UniRef100_A9A626
NODE_1045809_length_158_cov_3.101266_1_182_+	UniRef100_A6CT13
NODE_1045922_length_82_cov_2.292683_1_106_-	UniRef100_B5YKJ4
NODE_1046102_length_57_cov_4.421052_1_81_+	UniRef100_B8ZVN3
NODE_1046377_length_63_cov_1.634921_1_87_+	UniRef100_C5CMN6
NODE_1047031_length_240_cov_2.645833_1_264_+	UniRef100_A7A2J6
NODE_1047253_length_74_cov_4.270270_1_98_+	UniRef100_Q4KG65
NODE_1047313_length_88_cov_4.261364_1_112_+	UniRef100_Q44536
NODE_1047368_length_62_cov_1.919355_1_86_-	UniRef100_A3WAD2
NODE_1047479_length_100_cov_1.020000_1_124_+	UniRef100_C7PJU4
NODE_1047534_length_96_cov_1.750000_1_120_+	PF00571
NODE_1047751_length_153_cov_4.196078_1_177_+	UniRef100_C1DQ95
NODE_1047856_length_64_cov_1.921875_1_88_-	PF00089
NODE_1048186_length_82_cov_1.792683_1_106_-	UniRef100_C5TCS1
NODE_1048248_length_86_cov_1.686046_1_110_+	UniRef100_A4AW27
NODE_104830_length_107_cov_6.018692_1_131_+	UniRef100_B2TFU3
NODE_1048355_length_175_cov_2.240000_1_199_-	UniRef100_Q21S51
NODE_1048410_length_148_cov_2.277027_1_172_-	UniRef100_A6GNM6
NODE_1048465_length_95_cov_2.473684_1_119_+	UniRef100_A9WS95
NODE_1048524_length_59_cov_2.118644_1_83_+	PF01799
NODE_1048583_length_166_cov_11.855422_1_190_-	UniRef100_Q47DT6
NODE_104898_length_111_cov_2.981982_1_135_+	UniRef100_C7QWV8
NODE_1049009_length_77_cov_5.454545_1_101_+	UniRef100_B8EN56
NODE_1049231_length_94_cov_5.021276_1_118_-	UniRef100_E1MUY8
NODE_104957_length_89_cov_3.000000_1_113_-	UniRef100_B5JV20
NODE_1049620_length_121_cov_1.933884_1_145_+	UniRef100_A0JY91
NODE_1049674_length_114_cov_0.385965_1_138_+	UniRef100_Q2T672
NODE_105011_length_168_cov_7.464286_1_192_-	UniRef100_C5CMI9
NODE_1050161_length_89_cov_1.516854_1_113_-	UniRef100_Q97BQ7
NODE_1050373_length_105_cov_2.180952_1_129_+	UniRef100_P18607
NODE_1050484_length_105_cov_2.961905_1_129_-	UniRef100_UPI000155442E
NODE_1050648_length_126_cov_1.285714_1_150_+	UniRef100_C9M9E5
NODE_1050809_length_186_cov_1.715054_1_210_-	UniRef100_C4Z9L7
NODE_1051130_length_76_cov_7.828948_1_100_+	UniRef100_A9ACU3
NODE_1051185_length_58_cov_4.086207_1_82_+	PF08897
NODE_105132_length_112_cov_3.232143_1_136_-	PF01288
NODE_1051707_length_95_cov_15.263158_1_119_-	UniRef100_Q1LDQ4
NODE_1051760_length_95_cov_3.526316_1_119_-	UniRef100_Q3SFL9
NODE_1051813_length_169_cov_2.485207_1_193_+	UniRef100_D5CMQ3
NODE_1052028_length_130_cov_3.084615_1_154_-	UniRef100_Q2B4R9
NODE_1052361_length_188_cov_3.335106_1_212_-	UniRef100_A2U0Z2
NODE_1052417_length_68_cov_1.308824_1_92_-	UniRef100_Q3SIC8
NODE_1052524_length_92_cov_1.695652_1_116_+	UniRef100_A6W7C7
NODE_105264_length_162_cov_3.944444_1_186_+	UniRef100_Q9HVN5
NODE_1052856_length_98_cov_3.081633_1_122_-	UniRef100_A4XWI4
NODE_1053249_length_73_cov_2.931507_1_97_-	UniRef100_Q4KHQ6
NODE_1053303_length_78_cov_1.717949_1_102_+	UniRef100_C3KBU4
NODE_1053965_length_85_cov_1.011765_1_109_+	PF00072
NODE_1054558_length_94_cov_1.723404_1_118_-	UniRef100_Q4KJU9
NODE_1054733_length_79_cov_5.000000_1_103_+	UniRef100_A4G1K3
NODE_1055162_length_85_cov_2.376471_1_109_+	UniRef100_Q1EPP5
NODE_1055642_length_127_cov_7.984252_1_151_+	UniRef100_A1VWU4
NODE_1055974_length_64_cov_2.937500_1_88_+	UniRef100_O67919
NODE_1056139_length_100_cov_2.010000_1_124_+	UniRef100_Q2PY00
NODE_1056416_length_158_cov_6.411392_1_182_-	UniRef100_Q52313
NODE_1056635_length_228_cov_1.530702_1_252_+	UniRef100_A4VJK9
NODE_1056855_length_111_cov_1.216216_1_135_-	UniRef100_B4BIM1
NODE_105697_length_78_cov_4.474359_1_102_-	UniRef100_B1ZV81
NODE_1057184_length_77_cov_1.753247_1_101_+	UniRef100_B7GIY9
NODE_1057401_length_196_cov_3.377551_1_220_-	UniRef100_B7GIS1
NODE_105750_length_73_cov_1.027397_1_97_-	UniRef100_Q3ADY7
NODE_1057849_length_60_cov_0.550000_1_84_+	LipoproteinMotif
NODE_1057900_length_63_cov_3.000000_1_87_+	UniRef100_UPI0001DE9636
NODE_1058058_length_108_cov_9.425926_1_132_-	UniRef100_A1VQG8
NODE_1058277_length_133_cov_4.473684_1_157_-	UniRef100_E1VHP9
NODE_1058611_length_80_cov_1.637500_1_104_+	UniRef100_Q12H30
NODE_1058665_length_160_cov_2.418750_1_184_-	UniRef100_D4FZP1
NODE_1058884_length_128_cov_7.343750_1_152_-	UniRef100_A4Y033
NODE_1059210_length_114_cov_4.982456_1_87_+	UniRef100_Q4K8D9
NODE_1059429_length_70_cov_2.057143_1_94_-	UniRef100_Q9K940
NODE_1059498_length_97_cov_1.463917_1_121_+	UniRef100_A0JWY9
NODE_1059550_length_74_cov_1.283784_1_98_-	UniRef100_Q2B3Z6
NODE_1059762_length_63_cov_1.222222_1_87_-	UniRef100_P28998
NODE_1059820_length_72_cov_2.416667_1_96_+	PF01175
NODE_1059874_length_86_cov_4.000000_1_110_-	UniRef100_Q9HZY5
NODE_1060142_length_88_cov_5.045455_1_112_+	UniRef100_Q2B9X0
NODE_1060702_length_78_cov_1.230769_1_102_+	UniRef100_A3RGY4
NODE_1061136_length_79_cov_2.443038_1_103_-	UniRef100_A7FPF0
NODE_106133_length_77_cov_2.116883_1_101_+	UniRef100_Q4K415
NODE_1061621_length_82_cov_1.451220_1_106_+	UniRef100_A4AQU8
NODE_1061675_length_105_cov_1.009524_1_129_+	UniRef100_Q9L7U0
NODE_1061728_length_123_cov_1.642276_1_147_-	UniRef100_Q2LTA0
NODE_1062158_length_126_cov_1.595238_1_150_-	UniRef100_Q3A7D0
NODE_1062432_length_124_cov_3.403226_1_148_-	UniRef100_Q46ZH7
NODE_1062549_length_70_cov_0.828571_1_94_+	UniRef100_C6N5M9
NODE_1062827_length_69_cov_2.623188_1_93_-	UniRef100_Q3SM81
NODE_1063099_length_132_cov_3.674242_5_156_+	UniRef100_A6CQF3
NODE_1063214_length_119_cov_1.453781_1_143_+	UniRef100_A0JRQ5
NODE_1063421_length_165_cov_2.957576_1_189_+	UniRef100_B4AJ04
NODE_1063534_length_124_cov_3.491935_1_148_-	UniRef100_A9E8L9
NODE_1063812_length_134_cov_1.880597_1_158_-	UniRef100_E0HYM1
NODE_106396_length_136_cov_1.882353_1_160_-	UniRef100_Q7NY56
NODE_1063975_length_101_cov_1.158416_1_125_+	UniRef100_D3M882
NODE_1064289_length_134_cov_3.738806_1_158_+	PF00701
NODE_106451_length_77_cov_3.207792_1_101_-	UniRef100_A4G7U5
NODE_1065275_length_59_cov_1.033898_1_83_+	UniRef100_UPI0001903343
NODE_1065485_length_61_cov_2.606557_1_85_+	UniRef100_Q3SK22
NODE_1065591_length_226_cov_2.101770_1_250_-	UniRef100_Q21XT6
NODE_1066025_length_68_cov_5.117647_1_92_-	UniRef100_D6TJ93
NODE_1066134_length_73_cov_2.657534_1_97_-	UniRef100_A4VGB5
NODE_106616_length_90_cov_2.055556_1_114_-	TIGR01409
NODE_1066455_length_90_cov_3.155555_1_114_+	UniRef100_Q3SJR7
NODE_1066565_length_62_cov_1.564516_1_86_-	UniRef100_D5DF51
NODE_1066621_length_103_cov_2.951456_1_127_-	UniRef100_Q3SMM6
NODE_1066775_length_85_cov_1.823529_1_109_+	UniRef100_Q5P8T4
NODE_1066826_length_111_cov_2.099099_1_135_-	UniRef100_A6SZZ0
NODE_1066885_length_193_cov_3.772021_1_217_-	UniRef100_D8IUV0
NODE_1067003_length_93_cov_1.451613_1_117_+	UniRef100_C8X6S0
NODE_1067501_length_111_cov_2.522522_1_135_-	UniRef100_Q4QXS8
NODE_1067724_length_84_cov_3.607143_1_108_+	PF00440
NODE_1067831_length_103_cov_2.116505_1_127_+	UniRef100_A2TYT1
NODE_1068071_length_79_cov_2.354430_1_103_-	UniRef100_A4G9K6
NODE_1068391_length_197_cov_2.152284_1_221_+	UniRef100_E1RBU2
NODE_1068728_length_82_cov_7.231707_12_106_+	UniRef100_B1HMW9
NODE_1068782_length_190_cov_4.731579_1_214_+	UniRef100_A9BLH6
NODE_1068888_length_105_cov_1.438095_1_129_-	UniRef100_B2IBU3
NODE_1068993_length_69_cov_4.101449_1_93_-	UniRef100_Q21WL0
NODE_10692_length_64_cov_6.343750_1_88_+	PF00226
NODE_1069317_length_78_cov_2.102564_1_102_+	UniRef100_D9Y881
NODE_1069825_length_188_cov_6.569149_1_164_+	UniRef100_A6T343
NODE_106990_length_50_cov_4.080000_1_74_-	UniRef100_D4SW72
NODE_1070312_length_79_cov_3.240506_1_103_-	UniRef100_B8HH63
NODE_1070818_length_103_cov_2.679612_1_127_+	UniRef100_D2QJ08
NODE_1070925_length_79_cov_8.063292_1_103_+	UniRef100_Q4KFV3
NODE_1071360_length_89_cov_20.168539_1_113_+	UniRef100_Q3SFS7
NODE_1071784_length_184_cov_2.288043_1_208_+	UniRef100_Q8PU38
NODE_1072224_length_96_cov_1.812500_1_120_+	UniRef100_B7V8B7
NODE_1072555_length_83_cov_1.457831_1_107_+	UniRef100_Q4K6K0
NODE_1072718_length_68_cov_1.073529_1_92_+	UniRef100_Q12FX8
NODE_1072772_length_122_cov_1.893443_1_146_-	PF04166
NODE_1072825_length_54_cov_1.500000_1_78_+	PF01593
NODE_1073034_length_50_cov_1.040000_1_74_+	PF00482
NODE_107303_length_66_cov_4.545455_1_90_+	UniRef100_Q3SFC1
NODE_1073090_length_227_cov_1.709251_1_251_-	UniRef100_C5CH50
NODE_1073140_length_129_cov_1.643411_1_153_-	UniRef100_A1TSK9
NODE_1073250_length_88_cov_2.897727_1_112_-	UniRef100_A3Y7X0
NODE_1073410_length_84_cov_2.345238_1_108_-	UniRef100_Q5KVK2
NODE_1073677_length_100_cov_1.820000_1_124_+	UniRef100_Q3K803
NODE_1073793_length_112_cov_1.607143_1_136_-	UniRef100_A7BV14
NODE_1074005_length_161_cov_2.503106_1_185_+	UniRef100_Q0KKM2
NODE_1074328_length_112_cov_1.642857_1_136_+	UniRef100_Q3SF27
NODE_1074437_length_83_cov_2.349398_1_107_-	TIGR01552
NODE_1074489_length_107_cov_2.682243_1_131_+	UniRef100_A4G8T8
NODE_107474_length_76_cov_0.828947_1_100_+	UniRef100_Q2B026
NODE_1074928_length_238_cov_2.193277_1_144_-	UniRef100_B2STG8
NODE_1075193_length_98_cov_1.897959_1_122_+	UniRef100_A1AK98
NODE_1075413_length_52_cov_1.461538_1_76_+	UniRef100_A0JWG4
NODE_1075796_length_62_cov_3.354839_1_86_+	UniRef100_Q3SFY4
NODE_1075849_length_151_cov_2.523179_1_175_-	UniRef100_A1R385
NODE_107592_length_124_cov_3.274194_1_148_+	UniRef100_Q3SEW6
NODE_1076073_length_61_cov_4.508197_1_85_-	UniRef100_Q3SGV7
NODE_1076237_length_102_cov_1.186275_1_126_+	UniRef100_C0Q9Y9
NODE_1076348_length_82_cov_2.853658_1_106_+	UniRef100_P51017
NODE_1076746_length_63_cov_1.571429_1_87_-	PF01325
NODE_1076851_length_58_cov_3.913793_1_82_+	UniRef100_B5YE35
NODE_1077134_length_56_cov_16.089285_1_80_+	UniRef100_Q3SL69
NODE_1077190_length_94_cov_2.010638_1_118_-	UniRef100_A1VUZ7
NODE_1077346_length_81_cov_1.481481_1_105_-	UniRef100_D5CNN1
NODE_1077560_length_96_cov_1.114583_1_120_+	UniRef100_Q5FFD8
NODE_1077660_length_64_cov_1.593750_1_88_+	UniRef100_Q1AZI9
NODE_1077822_length_79_cov_1.746835_1_103_-	TIGR01409
NODE_1077874_length_94_cov_3.840425_1_118_+	UniRef100_Q9HZP9
NODE_1077979_length_113_cov_3.150442_1_137_+	UniRef100_D7WFD0
NODE_1078187_length_116_cov_2.603448_1_140_+	UniRef100_Q3SG64
NODE_1078346_length_59_cov_1.423729_1_83_+	UniRef100_Q21TD3
NODE_1078401_length_88_cov_1.102273_1_112_-	UniRef100_A7HHK8
NODE_1078672_length_73_cov_1.479452_1_97_-	UniRef100_C5C9E2
NODE_107876_length_67_cov_4.761194_1_91_+	UniRef100_C1DKW2
NODE_1078778_length_52_cov_1.461538_1_76_+	PF00198
NODE_1078884_length_169_cov_1.710059_1_108_-	UniRef100_B1HNU8
NODE_1079375_length_66_cov_4.924242_1_90_+	UniRef100_A6SUU1
NODE_1079490_length_106_cov_5.698113_1_130_-	UniRef100_Q3SI23
NODE_107955_length_58_cov_1.189655_1_82_+	UniRef100_Q92UB5
NODE_1080087_length_172_cov_3.313953_1_196_-	UniRef100_C6MQV3
NODE_1080198_length_67_cov_6.567164_1_91_-	UniRef100_C5D3E8
NODE_1080254_length_92_cov_3.630435_1_116_+	UniRef100_Q222D3
NODE_1080315_length_81_cov_3.753086_1_105_+	UniRef100_B4SNY4
NODE_1080474_length_94_cov_1.053192_1_118_+	UniRef100_C8SG59
NODE_1080849_length_72_cov_4.069445_1_96_-	UniRef100_Q3SLN4
