sample_id	total	oxidoreductase_activity__acting_on_the_CH_OH_group_of_donors__NAD_or_NADP_as_acceptor	acylglycerone_phosphate_reductase_activity	C_3_sterol_dehydrogenase__C_4_sterol_decarboxylase__activity	X3_keto_sterol_reductase_activity	X_R_R__butanediol_dehydrogenase_activity	X3_hydroxyacyl_CoA_dehydrogenase_activity	X3_hydroxybutyrate_dehydrogenase_activity	X3_isopropylmalate_dehydrogenase_activity	IMP_dehydrogenase_activity	L_iditol_2_dehydrogenase_activity	UDP_glucose_6_dehydrogenase_activity	aldo_keto_reductase__NADP__activity	carbonyl_reductase__NADPH__activity	X3_oxoacyl__acyl_carrier_protein__reductase__NADPH__activity	glucose_6_phosphate_dehydrogenase_activity	histidinol_dehydrogenase_activity	homoserine_dehydrogenase_activity	hydroxymethylglutaryl_CoA_reductase__NADPH__activity	isocitrate_dehydrogenase_activity	ketol_acid_reductoisomerase_activity	L_lactate_dehydrogenase_activity	malate_dehydrogenase__decarboxylating___NAD___activity	malate_dehydrogenase__decarboxylating___NADP___activity	octanol_dehydrogenase_activity	phosphogluconate_dehydrogenase__decarboxylating__activity	phosphoglycerate_dehydrogenase_activity	NAD_retinol_dehydrogenase_activity	sepiapterin_reductase_activity	shikimate_3_dehydrogenase__NADP___activity	phosphogluconate_2_dehydrogenase_activity	X3_hydroxyisobutyrate_dehydrogenase_activity	glycerate_dehydrogenase_activity	X2_dehydropantoate_2_reductase_activity	X2_deoxy_D_gluconate_3_dehydrogenase_activity	X2_hydroxy_3_oxopropionate_reductase_activity	X3_hydroxybutyryl_CoA_dehydrogenase_activity	X5_amino_6__5_phosphoribosylamino_uracil_reductase_activity	D_lactate_dehydrogenase_activity	L_threonine_3_dehydrogenase_activity	UDP_N_acetylmuramate_dehydrogenase_activity	dTDP_4_dehydrorhamnose_reductase_activity	fructuronate_reductase_activity	galactitol_1_phosphate_5_dehydrogenase_activity	gluconate_dehydrogenase_activity	lactaldehyde_reductase_activity	mannitol_1_phosphate_5_dehydrogenase_activity	sorbitol_6_phosphate_2_dehydrogenase_activity	tagaturonate_reductase_activity	tartrate_dehydrogenase_activity	ureidoglycolate_dehydrogenase_activity	L_galactose_dehydrogenase_activity	X15_hydroxyprostaglandin_dehydrogenase__NAD___activity	hydroxypyruvate_reductase_activity	X5_exo_hydroxycamphor_dehydrogenase_activity	acetoacetyl_CoA_reductase_activity	alcohol_dehydrogenase__NAD_P____activity	aryl_alcohol_dehydrogenase__NAD___activity	perillyl_alcohol_dehydrogenase_activity	carveol_dehydrogenase_activity	X4__hydroxymethyl_benzenesulfonate_dehydrogenase_activity	X_R__aminopropanol_dehydrogenase_activity	galactose_1_dehydrogenase_activity	acetoin_dehydrogenase_activity	L_malate_dehydrogenase_activity	quinate_3_dehydrogenase__NAD___activity	X1_deoxy_D_xylulose_5_phosphate_reductoisomerase_activity	serine_3_dehydrogenase_activity	sorbose_reductase_activity	X____trans_carveol_dehydrogenase_activity	GDP_4_dehydro_6_deoxy_D_mannose_reductase_activity	X4_phosphoerythronate_dehydrogenase_activity	X1_5_anhydro_D_fructose_reductase__1_5_anhydro_D_mannitol_forming__activity	steroid_dehydrogenase_activity__acting_on_the_CH_OH_group_of_donors__NAD_or_NADP_as_acceptor	X3alpha_hydroxy_bile_acid_CoA_ester_3_dehydrogenase_activity	hydroxymethylfurfural_reductase__NADH__activity	chlorophyll_ide__b_reductase_activity	X3_hydroxypropionate_dehydrogenase__NADP___activity	prostaglandin_D2_11_ketoreductase_activity	X13_prostaglandin_reductase_activity	GDP_4_dehydro_D_rhamnose_reductase_activity	X2_hydroxymethylglutarate_dehydrogenase_activity	methylglyoxal_reductase__NADPH_dependent__activity	L_arabinose_1_dehydrogenase__NADP___activity	D_arabinose_1_dehydrogenase__NAD_P____activity	cinnamyl_alcohol_dehydrogenase_activity	dihydrokaempferol_4_reductase_activity	mannitol_dehydrogenase_activity	D_xylulose_reductase_activity	D_malate_dehydrogenase__decarboxylating__activity	malate_dehydrogenase__NADP___activity	X2_dehydro_3_deoxy_D_gluconate_5_dehydrogenase_activity	L_arabinitol_2_dehydrogenase_activity	UDP_N_acetylglucosamine_6_dehydrogenase_activity	sterol_4_alpha_carboxylate_3_dehydrogenase__decarboxylating__activity	X3_hydroxy_2_methylbutyryl_CoA_dehydrogenase_activity	prostaglandin_F_synthase_activity	X15_hydroxyprostaglandin_dehydrogenase__NADP___activity	D_arabinitol_2_dehydrogenase_activity	tetrahydroxynaphthalene_reductase_activity	homoisocitrate_dehydrogenase_activity	X____neomenthol_dehydrogenase_activity	X_S_S__butanediol_dehydrogenase_activity	X1_3_propanediol_dehydrogenase_activity	X3_dehydro_L_gulonate_2_dehydrogenase_activity	X3_dehydrosphinganine_reductase_activity	X4_hydroxybutyrate_dehydrogenase_activity	aldose_1_dehydrogenase_activity	aldose_6_phosphate_reductase__NADPH__activity	allyl_alcohol_dehydrogenase_activity	aryl_alcohol_dehydrogenase__NADP___activity	galactitol_2_dehydrogenase_activity	carnitine_3_dehydrogenase_activity	D_arabinitol_4_dehydrogenase_activity	D_iditol_2_dehydrogenase_activity	D_threo_aldose_1_dehydrogenase_activity	D_xylose_1_dehydrogenase__NADP___activity	D_xylose_1_dehydrogenase__NAD__activity	farnesol_dehydrogenase_activity	flavanone_4_reductase_activity	galactose_1_dehydrogenase__NADP___activity	GDP_6_deoxy_D_talose_4_dehydrogenase_activity	GDP_mannose_6_dehydrogenase_activity	glucose_1_dehydrogenase__NAD___activity	glucose_1_dehydrogenase__NADP___activity	glucose_1_dehydrogenase__NAD_P___activity	L_glucuronate_reductase_activity	glucuronolactone_reductase_activity	glycerol_3_phosphate_dehydrogenase__NAD_P____activity	glycerol_2_dehydrogenase__NADP___activity	hydroxyphenylpyruvate_reductase_activity	isopropanol_dehydrogenase__NADP___activity	L_arabinitol_4_dehydrogenase_activity	L_arabinose_1_dehydrogenase__NAD___activity	L_rhamnose_1_dehydrogenase_activity	L_xylulose_reductase__NADP___activity	long_chain_alcohol_dehydrogenase_activity	mannitol_2_dehydrogenase__NADP___activity	mannitol_2_dehydrogenase_activity	mannuronate_reductase_activity	methanol_dehydrogenase_activity	morphine_6_dehydrogenase_activity	N_acylmannosamine_1_dehydrogenase_activity	propanediol_phosphate_dehydrogenase_activity	prostaglandin_E2_9_reductase_activity	pyridoxal_4_dehydrogenase_activity	ribitol_2_dehydrogenase_activity	ribitol_5_phosphate_2_dehydrogenase_activity	coniferyl_alcohol_dehydrogenase_activity	tropine_dehydrogenase_activity	uronate_dehydrogenase_activity	glycerol_1_phosphate_dehydrogenase__NAD_P____activity	X4_hydroxythreonine_4_phosphate_dehydrogenase_activity	L_idonate_5_dehydrogenase_activity	dTDP_4_dehydro_6_deoxyglucose_reductase_activity	X2__R__hydroxypropyl_CoM_dehydrogenase_activity	X2__S__hydroxypropyl_CoM_dehydrogenase_activity	GDP_L_fucose_synthase_activity	X_R__2_hydroxyacid_dehydrogenase_activity	X2_5_didehydrogluconate_reductase_activity	X4_carboxy_2_hydroxymuconate_semialdehyde_hemiacetal_dehydrogenase_activity	S__hydroxymethyl_glutathione_dehydrogenase_activity	quinate_3_dehydrogenase__NADP___activity	shikimate_3_dehydrogenase__NAD___activity	sinapyl_alcohol_dehydrogenase_activity	cyclopentanol_dehydrogenase_activity	X3_sulfolactaldehyde_reductase_activity	UDP_N_acetyl_D_mannosamine_dehydrogenase_activity	UDP_glucuronic_acid_dehydrogenase_activity	D_galacturonate_reductase_activity	S_sulfolactate_dehydrogenase_activity	cycloeucalenone_reductase_activity	cortisol_dehydrogenase_activity	cholesterol_dehydrogenase_activity	benzil_reductase___S__benzoin_forming__activity	X3_oxo_arachidoyl_CoA_reductase_activity	X3_oxo_behenoyl_CoA_reductase_activity	X3_oxo_lignoceroyl_CoA_reductase_activity	X3_oxo_cerotoyl_CoA_reductase_activity	L_2_hydroxycarboxylate_dehydrogenase__NAD___activity	scyllo_inositol_dehydrogenase__NADP___activity	R____3_4_dihydroxyphenyllactate_NADP__oxidoreductase_activity	tartronate_semialdehyde_reductase_activity	X4alpha_carboxy_4beta_methyl_5alpha_cholesta_8_en_3beta_ol_NAD_P___3_oxidoreductase__decarboxylating__activity	X4alpha_carboxy_5alpha_cholesta_8_en_3beta_ol_NAD_P___3_dehydrogenase__decarboxylating__activity	glucose_6_phosphate_3_dehydrogenase_activity	glyoxylate_reductase_activity	hydroxymethylglutaryl_CoA_reductase__NADH__activity	methylglyoxal_reductase__NADPH_dependent__acetol_producing_	glycerol_dehydrogenase__NAD_P____activity	Remaining
0159_AK37_71065_20190705_ST	15792434	20989.0166666667	0	0.25	0	0	80.1166666666667	5	2824.91666666667	6419.75	599.666666666667	4906.66666666667	274.533333333333	3	3329.1	1319.5	2747.66666666667	4479.04166666667	356.833333333333	2563.83333333333	3124.5	2361.25	2045.29166666666	1099.58333333334	0.333333333333333	2156.08333333333	3233.5	14	0	6276.63333333333	0	13.75	831.833333333333	4740	536.333333333333	57.4166666666667	256.166666666667	5675.83333333333	417	1113.66666666667	4855.75	6925.5	279	2.16666666666667	722	966	181.5	11.3333333333333	1530	0.25	13	384	3	325.25	0	46	10110.15	52.5	0.4	0.4	0	0	0	261	500.75	0.25	2313.58333333333	277	168	0	363.5	1341.83333333333	1033	354.75	0	0	0	5	64.5	0	0	0	298	6	0	0	1	0	3.5	223.458333333334	0.5	46.3333333333333	0	179.666666666667	0.25	0	64.5	0	0	0	8	1	0	191.166666666667	11	0	0	0	0	0	12	0	0	0	0	218	14.6666666666667	0	0	0	0	1	0.5	0	0	1721.25	0	0	3847.04166666667	0	0	2.5	0	0	0	0	24.6666666666667	0	121.5	410.5	4.5	2386	0	0	0	16	0	19.5	0	0	0	15.5	1333.2	0	848	6	0	4106.16666666667	1.5	751.333333333333	0	26.8333333333334	0.25	0.25	0	55	0	71.6666666666667	0.333333333333333	0	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0	0.25	0.25	25.5	262	175.833333333333	0.2	255.5	15656720
0159_AA34_42468_20190913_ST	15759529	17406.1944444444	0	0.75	0	1.46666666666667	51.3833333333333	13.5	2653.53333333333	5984.11904761905	2621.33333333333	3989.91666666667	976.166666666667	0	4070.725	2509	2670.79166666667	4752.70833333333	1007.5	2156.83333333333	3024.16666666667	2271	1757.19166666667	484.525	60.6666666666667	3706.5	3673.16666666667	26	0	6482.48333333333	0	7.5	1662.25	6420	1313.33333333333	282.166666666667	539	6014.08333333333	536	2924	4226.9	6247	479.5	109	1639	2159.83333333333	1003	60.3333333333333	3568.5	0.2	88	694.5	0	587.5	0	24	12569.05	3.83333333333333	5.5	5.5	0	0.333333333333333	0	103.333333333333	786.5	1	1868.47272727273	835	119	0	1390.5	1915.33333333333	2106.33333333333	558.25	193	0	0	4	139.5	0	0	2	155	10	0	0	4	0	2.75	121.766666666666	0	620.833333333333	0	345	0.75	0	139.5	0	0	0	30.6666666666667	0	0	689	522	0	13	0	0	0	305	0	0	0	0	608.5	91.3333333333333	0	0	0	0	8	4.66666666666667	3	3	382.5	0	0	3214.20833333333	0	0	3.5	0	0	0	0	9.66666666666667	0	48.5	810.5	140	29.5	0	0	0	2	0	34	1	0	0	309	1065.93333333333	3	1028	17.5	0	2452.66666666667	50.5	1647	0	10.5	1	1	0	16.5	0.583333333333333	209.583333333333	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0.75	0.75	22	721.583333333333	48	0	257.833333333333	15607768.0137807
0159_AP39_21321_20180731_ST_E21	15740990	12178.6555555556	0	37.75	0	2.4	1060.38333333333	121.75	2388.11666666667	5849.75	2887.83333333333	4332.83333333333	2176.83333333333	104	4554.64166666666	3832.5	2141.16666666667	4202.08333333333	1247.5	2107	2901	2574	1065.28333333333	567.866666666665	5.66666666666667	4953	3219.16666666667	0	0	3999.48333333333	0	10.5	1545.08333333333	4080.33333333333	1102.33333333333	864.25	832.666666666667	5418.55555555556	667.416666666665	4012.83333333333	3529.15	6237	1914	323.666666666667	2209.53333333333	1992	1531	406.166666666667	3582.5	5.2	546	903	0	921.583333333333	0	154	11704.4	10.5	184.7	184.7	0	25.6666666666667	0	543.833333333333	1203	77.75	1653.99285714286	340	2	0	895	1952.16666666667	2079.66666666667	826.416666666667	1	0	0	153	400.5	0	0	80.5	57	0	0	0	1	24	123	111.391666666666	0	793.833333333333	0	111.666666666667	37.75	0	400.5	0	0	0	7	0	0	534.833333333333	664	0	2	17.5	0	0	633	0	0	0	0	697.5	317.833333333333	0	0	0	0	10	33.6666666666667	0	38	471.75	0	0	3287	358	0	131	0	2	0	0	472.5	0	1049.5	1189.5	142.166666666667	383.5	0	0	0	37.5	4	39.5	0	0	0	69.5	841.166666666667	554	461	92	0	1612	23.5	3235.16666666667	0.5	995.833333333334	77.75	77.75	0	70	9.5	353.75	3.66666666666667	0	53.5	0	0	0	0	0	0	0	0	0	44	0	14.25	37.75	37.75	250.333333333333	1514.25	360.333333333333	0	997.833333333333	15583401.2960317
0159_AB18_26692_20200820_ST	15670559	20084.7	0	150.5	0	0.95	4582.9	539.75	1777.2	4177	9036.91666666667	3480.66666666667	2401	0	3975.43333333334	1539.5	815.666666666667	5381.16666666667	233.583333333333	3387.16666666666	2051.58333333333	1789	1442.6	753.516666666665	0	2401	3033.33333333333	0	0	4038.23333333333	0	589.083333333333	421.25	4144.66666666667	342	2548.83333333333	1187.33333333333	2832.02777777778	1081.20833333334	6572.83333333333	3408.6	4093.5	2234.5	1056.66666666667	2765.33333333333	2877	3717	2630.83333333333	3739	8.86666666666667	3956	395	0	360.583333333333	0	129	10515.1166666667	1	0.2	0.2	0	91.3333333333333	0	108.25	1703.5	310.75	1820.75	118	5	0	192.5	2087.16666666667	2311.33333333333	1696.83333333333	0	0	0	982	0	0	0	488	4	0	0	0	1	0	211.5	70.3916666666665	0	1689	0	191.5	150.5	0	0	0	0	0	129.666666666667	0	0	135.833333333333	1925	0	1	0	0	0	12	0	0	0	0	739	0.333333333333333	0	0	0	0	0	93	0	0.5	240.25	0	0	3614.08333333333	0	0	256.333333333333	0	0	0	0	17	0	3561	668	8.33333333333333	206.5	0	0	0	19	13	74.5	1	0	0	44.3333333333333	1656.7	2686	183.5	17	0	1469.5	47.5	5379.33333333333	0	1914	310.75	310.75	0	69	98.25	217.166666666667	6	0	10	0	0	0	0	0	0	0	0	0	0	0	73	150.5	150.5	9.5	2384.16666666667	5.5	0	2464.33333333333	15486272.0722222
0159_AP39_21382_20180515_ST_E21	15593688	13025.8722222222	0	0.25	0	5	144.783333333333	552.333333333333	2450.16666666667	5016.5	2427.33333333333	5609.41666666667	760	0	4061.79166666667	1856	2441	4378.99166666667	538.833333333333	2366.41666666667	2319	1779.25	1353.23333333333	534.816666666665	0	1996	2694.33333333333	1	0	4967.56666666667	0	16.0833333333333	1311.41666666667	3950.5	511.166666666667	171.083333333333	730.166666666667	6107.25	363.041666666667	2357	3488.68333333333	8854	590.5	18.3333333333333	2074.5	2362.5	1853	34	3033.5	0.866666666666667	55.5	881	0	421	0	113.666666666667	10166.7	9.5	1.4	1.4	0	0	0	288.666666666667	949	3	1941.08333333333	535	0	0	1085.5	2480.66666666667	2526.33333333333	394.5	2	0	0	25	3	0	0	4	139.333333333333	1	0	0	8	0	3.75	7.43333333333335	0	141.166666666667	0	542	0.25	0	3	0	0	0	119.666666666667	0	0	702	90	0	15	0	0	0	23	0	1	0	0	197	7.83333333333333	0	0	0	0	31	37.6666666666667	0	0.5	303.25	0	0	3599.29166666667	0	0	14	0	0	0	0	8.16666666666667	1	84.5	960	34.8333333333333	93.8333333333333	0	0	0	18	0	154	0	0	0	609.5	1403.6	3	1245.33333333333	119	1	1675.83333333333	299.5	624	2	12.8333333333333	3	3	0	156.5	0	653.25	0.666666666666667	0	2	0	0	0	0	1.25	1.25	1.25	1.25	0	3.5	0	0	0.25	0.25	75.3333333333333	270.166666666666	130.5	0	718.5	15457333.6111111
0159_AQ29_10040_20171130_ST	15514993	18357.2222222222	0	0.25	0	10.3	66.1166666666667	332	2475.08333333333	5187.33333333333	786	4170.33333333333	462.2	4	2341.20833333333	209.5	2074.4	5198.20833333333	713	3159.16666666667	1671.91666666667	1758.75	1370.26666666667	513.516666666665	0	521.083333333333	1908.08333333333	0.333333333333333	0	5423.33333333333	0.5	15.8333333333333	191.833333333333	2971	116	104.916666666667	738.166666666667	3261.83333333333	127.541666666667	929.666666666667	4619.3	6164.53333333333	183.5	19.5	1592	1429	1143	26	2104	7	11	102	0	92.75	0	5.33333333333333	6271.03333333333	3	0.6	0.6	0	0	0.25	86	436.25	2.25	2376.83333333333	91	3	0	173.5	1124.66666666667	684	1063.58333333333	0	0	0	75	2	0	0	2	4	3	0	0.333333333333333	2	0	1.5	8.5	0	62	0	59.3333333333333	0.25	0	2	0	0	1	23.3333333333333	3	0	427.5	78	6.66666666666667	9	0	0	0	36	0	0.5	0	0	61	0.333333333333333	0	0	0	0.25	45	3.66666666666667	0.166666666666666	0.166666666666666	207	0	0	4086.70833333333	0	0	18	0	0.25	0	0	18.3333333333333	0	28	1906	28	41.5	0	0	0	1	0	270	117	0	0	167.833333333333	292.866666666667	1	245	22	0	1102.83333333333	68	156.666666666667	0	2.33333333333334	1.25	1.25	0.333333333333333	40	0	138.333333333333	0.333333333333333	0	2.5	0	0	0	0	0	0	0	0	0	1	0	1	0.25	0.25	9.5	102.666666666667	2	0.2	850.5	15407157.4277778
0159_AZ03_32099_20200206_ST	15440181	13781.05	0	0.25	0	7.1	145.85	710	2326.66666666667	4764.16666666667	2661.83333333333	5021.08333333333	969.5	4.5	3920.25	1197	2481.125	4785.41666666667	480.25	1785.83333333333	2437.91666666667	1307	1384.70833333334	427.916666666667	0.666666666666667	1451.83333333333	2464	0	0	4708.90952380952	0.5	7.41666666666667	903.166666666667	3098.58333333333	514.5	140.5	638.5	7091.75	343.791666666667	1863.33333333333	3315.75	7608.83333333333	598	54.3333333333333	2432.7	2491	1877.5	35.5	2286.5	0.666666666666667	30	882	0	480	0	78.6666666666667	8084.6	6	1.25	1.25	0	0.333333333333333	0	340.833333333333	1077.25	1.25	1871	293.5	1	0	426	3173.16666666667	1857.16666666667	444.833333333333	0.333333333333333	0	0	7	1.5	0	0	7.16666666666667	43.3333333333333	7	0	0	8	0	1.25	7.83333333333335	0	335	0	690	0.25	0	1.5	0	0	0	28	0	0	303.333333333333	270	7	24.5	0	0	0	20	0	1.5	1	0	248	2	0	0	0	0	7	16.3333333333333	0	0	224.166666666666	0	0	3693.83333333333	0	0	7.5	0	0	0	0	34.1666666666667	0	71	570	35.3333333333333	12.5	0	0	0	8	1	61	0	0	0	505	1399.4	9	752	146	0	2049.25	164	292.333333333333	0.5	22.6666666666666	1.25	1.25	0	90	0	646.083333333333	1	0	0.5	0	0	0	0	0	0	0	0	0	0.5	0	1.25	0.25	0.25	44.8333333333333	372.083333333333	28	0	218.833333333333	15313099.6821429
0159_AP39_21262_20120515_ST_E21	15353014	18002.9055555556	0	9.75	0	2	759.583333333333	907.333333333333	2154.5	4865	2269.83333333333	2514.91666666667	1200.66666666667	15.5	5272.11666666665	1474.5	2360.91666666667	4887.1	545.833333333333	2441	2597.33333333333	2623.16666666667	1154.46666666667	484.175	13.6666666666667	1653.75	3758.16666666667	0.5	0	4663.22619047619	7	11.5	1421.75	5516.83333333333	1010.16666666667	720.166666666667	983.833333333333	4335.25	569.458333333335	2150	3777.18333333333	7280.5	898	114	2605.75	2351.16666666667	2197.5	387.5	3552.5	126.3	359	637.5	23	578	0	192	11177.6166666667	184	4.2	4.2	0	4	0	590.666666666667	747	47.25	1846.33333333333	1121.5	44	0	741.5	1357.33333333333	2881.33333333333	641.3	27	0	0	218	7	0	0	42.3333333333333	116	4	0	0	1.5	0	7.75	189.358333333333	0	668.666666666667	0	727.333333333333	9.25	0.25	7	0	0	0	18.3333333333333	0	1	945.666666666667	258	0	1.5	0	0	0	150	0	0	86	0	503	27.3333333333333	0	0	0	0	0	23.8333333333333	0	1.5	266.1	0	0	3127.08333333333	0	0	5	0	4	0	0	33.3333333333333	0	408.5	824.5	292.333333333333	24	0	0	0	49.5	196	27.5	4	0	0	507	758.066666666667	163	77.3333333333333	137	0	1005.83333333333	310	1417	0	279.833333333334	47.25	47.25	0	101.2	0.333333333333333	82	43.3333333333333	0	0	0	0	0	0	0.25	0.25	0.25	0.25	0	4	0	18	9.25	9.25	15	1598.83333333333	122.5	0	1431	15205695.2765873
0159_AB18_26769_20200814_ST	15097678	13973.7888888889	0	0	0	28.2	34.8333333333333	90.5	2054.83333333333	4710.83333333333	2457.16666666667	5090.16666666667	1097.33333333333	4	3144.71666666666	2184	2430.66666666667	4283	4054.5	2251.83333333333	1973.75	1900.16666666666	1231.66666666666	398.458333333333	0	2274.66666666667	2331.83333333333	27	0	4714.11666666667	0	2	1964.25	4293.66666666667	660.333333333333	167.75	380.333333333333	5561.75	575.625	3378.5	3275.5	8178	121	24	1697	1547.83333333333	643.5	54.5	3209.5	4.45	170	92	0	289.416666666667	0	20	9015.01666666666	3.83333333333333	2.75	2.75	0	0	0	434.666666666667	719	4.5	1656.91666666667	54	4	0	737.5	1550.33333333333	2117.33333333333	618.75	129	0	0	57	56.5	0	0	8	219	0	0	0	41	0	78.5	10.8916666666666	0	154.833333333333	0	496.666666666667	0	0	56.5	0	0	0	12.3333333333333	0	0	290	125	0	4	0	0	0	32	0	0	0	0	27	91.3333333333333	0	0	0	0	144	10.6666666666667	0	0	195.5	0	0	3177.91666666667	0	0	19	0	0	0	0	23.8333333333333	0	48.5	577	88.8333333333333	86	0	0	0	13	0	88.5	0	0	0	176.5	1060.33333333333	0	2156.5	130	0	1988.58333333333	53	1387.33333333333	0	82	4.5	4.5	0	35.5	0.333333333333333	70.6666666666667	0	0	18	0	0	0	0	1	1	1	1	0	0.5	0	0.25	0	0	58.5	331.5	221.5	0	663	14966894.4027778
0159_AY44_33208_20190808_ST	14801912	10939.9	0	0	0	0	12.7666666666667	523	2082	3671.83333333333	2789.5	6756.75	1513.33333333333	2	2928.34166666666	1929.5	2119	3704.33333333333	3324	1821.33333333333	1866.91666666667	612.5	1274.59166666667	531.675	0	2062.5	2068.16666666667	0	0	3614.58333333333	0.5	0.25	1453.16666666667	4816.16666666667	1011.33333333333	204.833333333333	484	7737.75	527.625	3181	2873.5	8569.5	777	9	2416.25	1875.33333333333	1337.5	10.5	3468.5	0.583333333333333	121	1118.5	0	479.083333333333	0	245	8684	3	0.6	0.6	0	0	0	47.1666666666667	1193	1.25	1681.58333333333	129	0	0	1434	2696.83333333333	2108.16666666667	1055.91666666667	0	0	0	5	1.5	0	0	3.33333333333333	47	0	0	0	1	0	7.25	2.45833333333333	0	89.8333333333333	0	115	0	0	1.5	0	0	0	74	0	0	425.166666666667	320	0	17	0	0	0	14	0	0	0	0	389.5	13.3333333333333	0	0	0	0	123	29.3333333333333	0	3.5	222	0	0	2849.75	0	0	7.5	0.5	0	0	0	5.33333333333333	0	160	1042	15.8333333333333	4	0	0	0	32	0	12.5	0	0	0	79	1304	5	844.666666666667	19.5	0	2551	61.5	1282	0	7.33333333333334	1.25	1.25	0	34.5	0	71.6666666666667	1	0	0	0	0	0	0	0.5	0.5	0.5	0.5	0	2	0	0.25	0	0	5.66666666666667	533	40.5	0	219.5	14670909.775
0159_AP39_21225_20170910_ST_E21	14775185	12362.3166666667	0	0	0	5.4	116.733333333333	495	2372.5	5279.66666666667	2142.5	5032	734.5	6	3953.93125	1676.5	2309.23333333333	4318.66666666667	761.5	2391.16666666667	2203.16666666667	2270.5	1269.025	456.441666666666	0	1850.16666666667	2739.5	1	0	4679.26666666667	0	17.5	1298.66666666667	3810	448.333333333333	220.916666666667	681.166666666667	5402.77777777778	291.041666666667	2238.16666666667	3299.7	8430.5	528.5	37	2011	2149.66666666667	1792	52	2654.5	2.16666666666667	65	523.5	0	455.75	0.5	83.8333333333333	10389.15	24.5	0.7	0.7	0	0	0	430.333333333333	783.625	7	1776.16666666667	532.5	1	0	954	2155.16666666667	2481.66666666667	328.5	5	0	0	49	7	0	0	6.33333333333333	364.5	0	0	0	5.5	12	22.5	13.3333333333333	0	117.333333333333	0	557	0	0	7	0	0	0	95.5833333333333	0	0	608.833333333333	102	0	26	0	0	0	39.5	0	1.5	0	0	223.5	34.1666666666667	0	0	0	0	28	14.3333333333333	0.25	1.75	340.25	0	0	3477.16666666667	0	0	15.5	0	0	0	0	38.6666666666667	0	48	852.5	79.8333333333333	90.5	0	0	0	14	0	176.5	0	0	0	521	1193.06666666667	7	1112.33333333333	140	0	1400	252	915.833333333333	2.5	35.5	6	6	0	171	0	605.5	1.66666666666667	0	20	0	0	0	0	0.5	0.5	0.5	0.5	0	2.5	0	0.25	0	0	94.5	311.5	325.5	0	895.5	14643903.1409722
0159_AP39_21277_20180817_ST_E21	14674159	13770.9111111111	0	0	0	1.6	215.783333333333	1280.5	2424.5	5435.16666666667	3757.66666666667	4067.41666666667	650.666666666667	22	4763.41666666667	709	2249.33333333333	4783.45833333333	220	2212.91666666666	1787.75	2534	1210.80833333333	390.808333333334	0	929.25	3652.33333333333	0	0	4131.6	0	10.3333333333333	1023.5	3901.5	229.166666666667	225.5	975.666666666667	3346.58333333333	657.416666666665	1931.33333333333	3383.75	9778.5	919.5	55.6666666666667	3986.5	2169.33333333333	4974	81.5	2770.5	0.333333333333333	38	172.5	0	148.166666666667	0.5	29.5	7040.88333333333	10.5	22.4	22.4	0	0	0	83.5	378.5	0.75	1804.58333333333	934	0	0	502	2539	2739	544.75	13	0	0	10	5	0	0	11	57.3333333333333	2	0	0	10	0	4	10.5	0	446.666666666667	0	195	0	0	5	0	0	0	181	0	0	592.166666666667	591	0	15	0	0	0	13	0	0.5	0	0	43.5	17.8333333333333	0	0	0	0	6	11.1666666666667	0.416666666666667	0.916666666666665	117	0	0	3439.29166666667	0	0	23.5	0	0	0	0	6.5	0	190.5	278	106.5	9.33333333333333	0	0	0	6	0	22	8	0	0	750.5	504.266666666667	6	80	87.5	0	1169	346.5	335.333333333333	2	23.6666666666667	0.75	0.75	0	64	0	44	1.66666666666667	0	0.5	0	0	0	0	0	0	0	0	0	11	0	0	0	0	19.5	295.5	55.5	0	784	14544496.0388889
0159_AV42_66143_20190516_ST	14667845	13623.1944444444	0	2.75	0	1.4	258.983333333333	418.5	1978.18333333333	4333	1956.66666666667	5630.25	1077	1	3075.38571428572	1361.5	2088.375	3924.54166666667	486.333333333333	2250	2112.75	727	1313.80833333333	668.975	0	1578	2007.33333333333	0	0	4676.13333333333	0	4.75	793.166666666667	2898.66666666667	820.166666666667	339.166666666667	307.333333333333	5604.97222222222	362.166666666667	2136.66666666667	3192.25	6653.5	679	109.833333333333	2941.48333333333	1188.83333333333	985.5	170.333333333333	3768	0.6	342	626.5	0	505.333333333333	0	179.333333333333	7596.64999999999	4.5	0.4	0.4	0	7	0	68.6666666666667	931	18.25	1781.66666666667	158	0	0	931	2407.5	1529.33333333333	346.916666666667	2	0	0	52	0.5	0	0	17.5	67	3	0	0	3	0.166666666666666	2.5	61.3	0	353.166666666667	0	75.3333333333333	2.75	0	0.5	0	0	0	16.5833333333333	0	0	331.333333333333	261.5	0	19.5	0	0	0	3	0	1.5	1	0	426.5	0	0	0	0	0	43	12.1666666666667	0.833333333333335	0.833333333333335	311.75	0	0	3520.54166666667	0	0	31	0	0	0	0	5	0	263	811.5	30.3333333333333	43	1	0	0	12	3	28	1	0	0	39.6666666666667	872.916666666667	152	1013.66666666667	41.5	0	1955.33333333333	15	409	0.5	107.666666666667	18.25	18.25	0	50.5	0.333333333333333	352.25	1.33333333333333	0	3	0	0	0	0	0.25	0.25	0.25	0.25	0	0.5	0	6.25	2.75	2.75	57	576.666666666667	79	0	257	14549049.422619
