NODE_1000021_length_140_cov_3.728571_1_164_+	4.1.1.31	ANARESP1-PWY	ANAEROBIC-RESPIRATION
NODE_1000021_length_140_cov_3.728571_1_164_+	4.1.1.31	PWY-1622	Formaldehyde-Assimilation
NODE_1000021_length_140_cov_3.728571_1_164_+	4.1.1.31	PWY-6549	GLUTAMINE-SYN
NODE_1000021_length_140_cov_3.728571_1_164_+	4.1.1.31	FERMENTATION-PWY	Fermentation
NODE_1000021_length_140_cov_3.728571_1_164_+	4.1.1.31	P23-PWY	Reductive-TCA-Cycles
NODE_1000023_length_112_cov_7.339286_1_136_-	2.3.1.29	THREONINE-DEG2-PWY	THREONINE-DEG
NODE_1000062_length_121_cov_3.479339_1_145_+	1.8.1.4	PWY-5084	Respiration
NODE_1000062_length_121_cov_3.479339_1_145_+	1.8.1.4	PWY-5084	Amino-Acid-Degradation
NODE_1000062_length_121_cov_3.479339_1_145_+	1.8.1.4	GLYCLEAV-PWY	GLYCINE-DEG
NODE_1000062_length_121_cov_3.479339_1_145_+	1.8.1.4	PYRUVDEHYD-PWY	CARBOXYLATES-DEG
NODE_1000062_length_121_cov_3.479339_1_145_+	1.8.1.4	PYRUVDEHYD-PWY	Acetyl-CoA-Biosynthesis
NODE_1000062_length_121_cov_3.479339_1_145_+	1.8.1.4	PWY-5046	Respiration
NODE_1000062_length_121_cov_3.479339_1_145_+	1.8.1.4	PWY-5046	Amino-Acid-Degradation
NODE_1000112_length_106_cov_3.386792_1_105_+	2.5.1.3	PWY-6907	Thiamine-Biosynthesis
NODE_1000112_length_106_cov_3.386792_1_105_+	2.5.1.3	PWY-6893	Thiamine-Biosynthesis
NODE_1000112_length_106_cov_3.386792_1_105_+	2.5.1.3	PWY-6894	Thiamine-Biosynthesis
NODE_1000112_length_106_cov_3.386792_1_105_+	2.5.1.3	PWY-6897	Thiamin-Salvage
NODE_1000112_length_106_cov_3.386792_1_105_+	2.5.1.3	PWY-6897	Super-Pathways
NODE_1000112_length_106_cov_3.386792_1_105_+	2.5.1.3	PWY-6908	Thiamine-Biosynthesis
NODE_1000144_length_76_cov_7.855263_1_100_+	2.7.2.11	CITRULBIO-PWY	Citrulline-Biosynthesis
NODE_1000144_length_76_cov_7.855263_1_100_+	2.7.2.11	PROSYN-PWY	PROLINE-SYN
NODE_1000195_length_61_cov_5.229508_1_85_-	4.2.1.11	PWY-6901	Super-Pathways
NODE_1000195_length_61_cov_5.229508_1_85_-	4.2.1.11	PWY-6901	Sugars-And-Polysaccharides
NODE_1000195_length_61_cov_5.229508_1_85_-	4.2.1.11	PWY-2221	Sugars-And-Polysaccharides
NODE_1000195_length_61_cov_5.229508_1_85_-	4.2.1.11	NPGLUCAT-PWY	Sugars-And-Polysaccharides
NODE_1000195_length_61_cov_5.229508_1_85_-	4.2.1.11	GLYCOLYSIS	GLYCOLYSIS-VARIANTS
NODE_1000195_length_61_cov_5.229508_1_85_-	4.2.1.11	PWY66-400	GLYCOLYSIS-VARIANTS
NODE_1000195_length_61_cov_5.229508_1_85_-	4.2.1.11	PWY66-399	Gluconeogenesis
NODE_1000195_length_61_cov_5.229508_1_85_-	4.2.1.11	PWY-7218	Super-Pathways
NODE_1000195_length_61_cov_5.229508_1_85_-	4.2.1.11	PWY-7218	Energy-Metabolism
NODE_1000195_length_61_cov_5.229508_1_85_-	4.2.1.11	ANAGLYCOLYSIS-PWY	GLYCOLYSIS-VARIANTS
NODE_1000195_length_61_cov_5.229508_1_85_-	4.2.1.11	GLUCONEO-PWY	Gluconeogenesis
NODE_1000195_length_61_cov_5.229508_1_85_-	4.2.1.11	PWY-7124	Super-Pathways
NODE_1000195_length_61_cov_5.229508_1_85_-	4.2.1.11	PWY-7124	Photosynthesis
NODE_1000195_length_61_cov_5.229508_1_85_-	4.2.1.11	PWY-7124	CHEMOAUTOTROPHIC-ENERGY-METABOLISM
NODE_1000195_length_61_cov_5.229508_1_85_-	4.2.1.11	PWY-7003	Super-Pathways
NODE_1000195_length_61_cov_5.229508_1_85_-	4.2.1.11	PWY-7003	Energy-Metabolism
NODE_1000195_length_61_cov_5.229508_1_85_-	4.2.1.11	PWY-6142	Super-Pathways
NODE_1000195_length_61_cov_5.229508_1_85_-	4.2.1.11	PWY-6142	Gluconeogenesis
NODE_1000195_length_61_cov_5.229508_1_85_-	4.2.1.11	PWY-6886	Super-Pathways
NODE_1000195_length_61_cov_5.229508_1_85_-	4.2.1.11	PWY-6886	Energy-Metabolism
NODE_1000195_length_61_cov_5.229508_1_85_-	4.2.1.11	ANARESP1-PWY	ANAEROBIC-RESPIRATION
NODE_1000195_length_61_cov_5.229508_1_85_-	4.2.1.11	PWY-1622	Formaldehyde-Assimilation
NODE_1000195_length_61_cov_5.229508_1_85_-	4.2.1.11	PWY-5484	GLYCOLYSIS-VARIANTS
NODE_1000195_length_61_cov_5.229508_1_85_-	4.2.1.11	PWY-5723	Energy-Metabolism
NODE_1000195_length_61_cov_5.229508_1_85_-	4.2.1.11	P124-PWY	Sugars-And-Polysaccharides
NODE_1000195_length_61_cov_5.229508_1_85_-	4.2.1.11	P124-PWY	Fermentation
NODE_1000195_length_61_cov_5.229508_1_85_-	4.2.1.11	P341-PWY	GLYCOLYSIS-VARIANTS
NODE_1000195_length_61_cov_5.229508_1_85_-	4.2.1.11	P122-PWY	Fermentation
NODE_1000195_length_61_cov_5.229508_1_85_-	4.2.1.11	PWY-1042	GLYCOLYSIS-VARIANTS
NODE_1000198_length_64_cov_1.562500_1_88_-	2.8.3.6	PWY-2361	CARBOXYLATES-DEG
NODE_1000198_length_64_cov_1.562500_1_88_-	2.8.3.6	PWY-6185	AROMATIC-COMPOUNDS-DEGRADATION
NODE_1000241_length_63_cov_1.793651_1_87_-	3.4.11.1	PWY-6018	Protein-Degradation
NODE_1000241_length_63_cov_1.793651_1_87_-	3.4.11.1	PWY-5988	Protein-Degradation
NODE_1000243_length_227_cov_2.863436_1_251_+	3.2.1.55	PWY-6790	POLYSACCHARIDES-DEG
NODE_1000258_length_73_cov_2.602740_1_97_-	6.3.4.4	PWY-7219	Purine-Ribonuc-De-Novo-Biosynthesis
NODE_1000261_length_74_cov_9.770270_1_98_+	2.7.1.39	HOMOSER-THRESYN-PWY	THREONINE-BIOSYNTHESIS
NODE_1000261_length_74_cov_9.770270_1_98_+	2.7.1.39	PWY-702	METHIONINE-SYN
NODE_1000286_length_115_cov_1.626087_1_139_-	2.4.1.18	GLYCOGENSYNTH-PWY	GLYCOGEN-BIOSYN
NODE_1000286_length_115_cov_1.626087_1_139_-	2.4.1.18	PWY-5067	GLYCOGEN-BIOSYN
NODE_1000286_length_115_cov_1.626087_1_139_-	2.4.1.18	PWY-622	GLYCOGEN-BIOSYN
NODE_1000286_length_115_cov_1.626087_1_139_-	2.4.1.18	PWY-622	GLYCOGEN-BIOSYN
NODE_1000374_length_87_cov_2.126437_1_111_-	6.4.1.2	PWY-5744	Other-Degradation
NODE_1000374_length_87_cov_2.126437_1_111_-	6.4.1.2	PWY-5743	Autotrophic-CO2-Fixation
NODE_1000374_length_87_cov_2.126437_1_111_-	6.4.1.2	PWY-5789	Autotrophic-CO2-Fixation
NODE_1000374_length_87_cov_2.126437_1_111_-	6.4.1.2	PWY-6679	Antibiotic-Biosynthesis
NODE_1000374_length_87_cov_2.126437_1_111_-	6.4.1.2	PWY-4381	Fatty-acid-biosynthesis
NODE_1000374_length_87_cov_2.126437_1_111_-	6.4.1.2	PWY0-1264	Lipid-Biosynthesis
NODE_1000407_length_94_cov_1.042553_1_118_+	4.1.1.49	GLUCONEO-PWY	Gluconeogenesis
NODE_1000407_length_94_cov_1.042553_1_118_+	4.1.1.49	PWY-7117	Photosynthesis
NODE_1000407_length_94_cov_1.042553_1_118_+	4.1.1.49	PWY-561	Super-Pathways
NODE_1000407_length_94_cov_1.042553_1_118_+	4.1.1.49	PWY-561	Energy-Metabolism
NODE_1000411_length_96_cov_7.218750_1_120_-	3.1.1.73	PWY-6784	Super-Pathways
NODE_1000411_length_96_cov_7.218750_1_120_-	3.1.1.73	PWY-6784	Metabolic-Clusters
NODE_1000411_length_96_cov_7.218750_1_120_-	3.1.1.73	PWY-6784	Cellulose-Degradation
NODE_1000480_length_59_cov_4.033898_1_83_+	1.1.2.4	MGLDLCTANA-PWY	Methylglyoxal-Detoxification
NODE_1000480_length_59_cov_4.033898_1_83_+	1.1.2.4	MGLDLCTANA-PWY	Aldehyde-Degradation
NODE_1000555_length_292_cov_3.047945_1_316_+	6.3.3.1	PWY-6121	AIR-Biosynthesis
NODE_1000555_length_292_cov_3.047945_1_316_+	6.3.3.1	PWY-6277	Super-Pathways
NODE_1000555_length_292_cov_3.047945_1_316_+	6.3.3.1	PWY-6277	AIR-Biosynthesis
NODE_1000555_length_292_cov_3.047945_1_316_+	6.3.3.1	PWY-6122	AIR-Biosynthesis
NODE_10005_length_89_cov_4.123596_1_113_+	1.4.3.16	PWY-5316	PYRROLIDINE-ALKALOIDS
NODE_10005_length_89_cov_4.123596_1_113_+	1.4.3.16	PYRIDNUCSYN-PWY	NAD-SYN
NODE_1000699_length_58_cov_1.000000_1_82_+	6.3.4.6	PWY-5703	Urea-Degradation
NODE_1000706_length_83_cov_9.915663_1_103_+	4.1.3.36	PWY-5791	QUINONE-SYN
NODE_1000706_length_83_cov_9.915663_1_103_+	4.1.3.36	PWY-5791	DHNA-Biosynthesis
NODE_1000706_length_83_cov_9.915663_1_103_+	4.1.3.36	PWY-5837	DHNA-Biosynthesis
NODE_1000707_length_138_cov_0.666667_1_162_-	2.7.1.2	GLUCOSE1PMETAB-PWY	Sugars-And-Polysaccharides
NODE_1000707_length_138_cov_0.666667_1_162_-	2.7.1.2	PWY-7238	Sucrose-Biosynthesis
NODE_1000707_length_138_cov_0.666667_1_162_-	2.7.1.2	ANAGLYCOLYSIS-PWY	GLYCOLYSIS-VARIANTS
NODE_1000707_length_138_cov_0.666667_1_162_-	2.7.1.2	PWY0-1182	Trehalose-Degradation
NODE_1000707_length_138_cov_0.666667_1_162_-	2.7.1.2	PWY-5514	UDP-Nac-Galactosamine-Biosynthesis
NODE_1000707_length_138_cov_0.666667_1_162_-	2.7.1.2	PWY-5514	Cell-Structure-Biosynthesis
NODE_1000707_length_138_cov_0.666667_1_162_-	2.7.1.2	ANAEROFRUCAT-PWY	Super-Pathways
NODE_1000707_length_138_cov_0.666667_1_162_-	2.7.1.2	ANAEROFRUCAT-PWY	Fermentation
NODE_1000707_length_138_cov_0.666667_1_162_-	2.7.1.2	P124-PWY	Sugars-And-Polysaccharides
NODE_1000707_length_138_cov_0.666667_1_162_-	2.7.1.2	P124-PWY	Fermentation
NODE_1000707_length_138_cov_0.666667_1_162_-	2.7.1.2	GLYCOCAT-PWY	Glycogen-Degradation
NODE_1000707_length_138_cov_0.666667_1_162_-	2.7.1.2	GLYCOCAT-PWY	CARBO-BIOSYNTHESIS
NODE_1000707_length_138_cov_0.666667_1_162_-	2.7.1.2	PWY-5661	SUGAR-NUCLEOTIDES
NODE_1000707_length_138_cov_0.666667_1_162_-	2.7.1.2	TREDEGLOW-PWY	Trehalose-Degradation
NODE_1000707_length_138_cov_0.666667_1_162_-	2.7.1.2	P122-PWY	Fermentation
NODE_1000707_length_138_cov_0.666667_1_162_-	2.7.1.2	PWY-2723	Trehalose-Degradation
NODE_1000707_length_138_cov_0.666667_1_162_-	2.7.1.2	PWY-2722	Trehalose-Degradation
NODE_1000707_length_138_cov_0.666667_1_162_-	2.7.1.2	PWY66-400	GLYCOLYSIS-VARIANTS
NODE_1000900_length_80_cov_3.612500_1_104_-	1.3.5.2	PWY-5686	Pyrimid-Ribonucleot-De-Novo-Biosyn
NODE_1001032_length_112_cov_2.142857_1_136_-	2.8.1.7	PWY-7250	Cofactor-Biosynthesis
NODE_1001032_length_112_cov_2.142857_1_136_-	2.8.1.7	PWY-6892	Thiamine-Biosynthesis
NODE_1001032_length_112_cov_2.142857_1_136_-	2.8.1.7	PWY-6891	Thiamine-Biosynthesis
NODE_1001032_length_112_cov_2.142857_1_136_-	2.8.1.7	PWY0-1021	ALANINE-SYN
NODE_1001032_length_112_cov_2.142857_1_136_-	2.8.1.7	PWY-6823	Molybdenum-Cofactor-Biosynthesis
NODE_1001032_length_112_cov_2.142857_1_136_-	2.8.1.7	PWY-7250	Cofactor-Biosynthesis
NODE_1001032_length_112_cov_2.142857_1_136_-	2.8.1.7	PWY-7250	Cofactor-Biosynthesis
NODE_1001032_length_112_cov_2.142857_1_136_-	2.8.1.7	PWY-7250	Cofactor-Biosynthesis
NODE_1001137_length_88_cov_1.318182_1_112_-	2.3.1.41	PWY-5994	Palmitate-Biosynthesis
NODE_1001137_length_88_cov_1.318182_1_112_-	2.3.1.41	PWYG-321	Fatty-acid-biosynthesis
NODE_1001137_length_88_cov_1.318182_1_112_-	2.3.1.41	PWYG-321	Fatty-acid-biosynthesis
NODE_1001137_length_88_cov_1.318182_1_112_-	2.3.1.41	PWY-5971	Palmitate-Biosynthesis
NODE_1001137_length_88_cov_1.318182_1_112_-	2.3.1.41	PWYG-321	Fatty-acid-biosynthesis
NODE_1001137_length_88_cov_1.318182_1_112_-	2.3.1.41	PWY-5989	Stearate-Biosynthesis
NODE_1001137_length_88_cov_1.318182_1_112_-	2.3.1.41	FASYN-ELONG-PWY	Fatty-acid-biosynthesis
NODE_1001137_length_88_cov_1.318182_1_112_-	2.3.1.41	PWY-5994	Palmitate-Biosynthesis
NODE_1001137_length_88_cov_1.318182_1_112_-	2.3.1.41	PWY-6282	Palmitoleate-Biosynthesis
NODE_1001137_length_88_cov_1.318182_1_112_-	2.3.1.41	PWY-5994	Palmitate-Biosynthesis
NODE_1001137_length_88_cov_1.318182_1_112_-	2.3.1.41	PWY-5971	Palmitate-Biosynthesis
NODE_1001137_length_88_cov_1.318182_1_112_-	2.3.1.41	PWYG-321	Fatty-acid-biosynthesis
NODE_1001137_length_88_cov_1.318182_1_112_-	2.3.1.41	PWY-6519	7-Keto-8-aminopelargonate-Biosynthesis
NODE_1001137_length_88_cov_1.318182_1_112_-	2.3.1.41	FASYN-INITIAL-PWY	Super-Pathways
NODE_1001137_length_88_cov_1.318182_1_112_-	2.3.1.41	FASYN-INITIAL-PWY	Fatty-acid-biosynthesis
NODE_1001137_length_88_cov_1.318182_1_112_-	2.3.1.41	PWY-5966	Fatty-acid-biosynthesis
NODE_1001137_length_88_cov_1.318182_1_112_-	2.3.1.41	PWY-5965	Fatty-acid-biosynthesis
NODE_1001137_length_88_cov_1.318182_1_112_-	2.3.1.41	PWY-6282	Palmitoleate-Biosynthesis
NODE_1001137_length_88_cov_1.318182_1_112_-	2.3.1.41	PWY3O-355	Stearate-Biosynthesis
NODE_1001137_length_88_cov_1.318182_1_112_-	2.3.1.41	PWY-5994	Palmitate-Biosynthesis
NODE_1001137_length_88_cov_1.318182_1_112_-	2.3.1.41	PWYG-321	Fatty-acid-biosynthesis
NODE_1001137_length_88_cov_1.318182_1_112_-	2.3.1.41	PWY-5971	Palmitate-Biosynthesis
NODE_1001137_length_88_cov_1.318182_1_112_-	2.3.1.41	PWY-5994	Palmitate-Biosynthesis
NODE_1001137_length_88_cov_1.318182_1_112_-	2.3.1.41	PWYG-321	Fatty-acid-biosynthesis
NODE_1001137_length_88_cov_1.318182_1_112_-	2.3.1.41	PWY-5971	Palmitate-Biosynthesis
NODE_1001137_length_88_cov_1.318182_1_112_-	2.3.1.41	PWYG-321	Fatty-acid-biosynthesis
NODE_1001137_length_88_cov_1.318182_1_112_-	2.3.1.41	PWYG-321	Fatty-acid-biosynthesis
NODE_1001137_length_88_cov_1.318182_1_112_-	2.3.1.41	PWYG-321	Fatty-acid-biosynthesis
NODE_1001137_length_88_cov_1.318182_1_112_-	2.3.1.41	PWY-5971	Palmitate-Biosynthesis
NODE_1001137_length_88_cov_1.318182_1_112_-	2.3.1.41	PWY-5971	Palmitate-Biosynthesis
NODE_1001137_length_88_cov_1.318182_1_112_-	2.3.1.41	PWY-5994	Palmitate-Biosynthesis
NODE_100114_length_75_cov_9.386666_1_99_-	6.1.1.4	TRNA-CHARGING-PWY	Metabolic-Clusters
NODE_100114_length_75_cov_9.386666_1_99_-	6.1.1.4	TRNA-CHARGING-PWY	Aminoacyl-tRNAs-Charging
NODE_1001211_length_78_cov_4.794872_1_102_+	2.7.4.22	PWY-7176	Pyrimid-Ribonucleot-De-Novo-Biosyn
NODE_1001226_length_79_cov_2.468354_1_103_-	6.3.2.8	PWY-6387	Acetylmuramoyl-Pentapeptide-Biosynthesis
NODE_1001226_length_79_cov_2.468354_1_103_-	6.3.2.8	PWY-6386	Acetylmuramoyl-Pentapeptide-Biosynthesis
NODE_1001239_length_97_cov_3.608248_1_121_-	5.4.2.8	PWY-882	Ascorbate-Biosynthesis
NODE_1001239_length_97_cov_3.608248_1_121_-	5.4.2.8	PWY-5659	GDP-Mannose-Biosynthesis
NODE_1001239_length_97_cov_3.608248_1_121_-	5.4.2.2	GLUCOSE1PMETAB-PWY	Sugars-And-Polysaccharides
NODE_1001239_length_97_cov_3.608248_1_121_-	5.4.2.2	PWY-622	GLYCOGEN-BIOSYN
NODE_1001239_length_97_cov_3.608248_1_121_-	5.4.2.2	PWY-5067	GLYCOGEN-BIOSYN
NODE_1001239_length_97_cov_3.608248_1_121_-	5.4.2.2	PWY-7238	Sucrose-Biosynthesis
NODE_1001239_length_97_cov_3.608248_1_121_-	5.4.2.2	PWY-5940	Antibiotic-Biosynthesis
NODE_1001239_length_97_cov_3.608248_1_121_-	5.4.2.2	PWY-6737	Starch-Degradation
NODE_1001239_length_97_cov_3.608248_1_121_-	5.4.2.2	PWY-6731	Starch-Degradation
NODE_1001239_length_97_cov_3.608248_1_121_-	5.4.2.2	SUCSYN-PWY	Sucrose-Biosynthesis
NODE_1001239_length_97_cov_3.608248_1_121_-	5.4.2.2	PWY-3801	Super-Pathways
NODE_1001239_length_97_cov_3.608248_1_121_-	5.4.2.2	PWY-3801	SUCROSE-DEG
NODE_1001239_length_97_cov_3.608248_1_121_-	5.4.2.2	PWY-5941	Glycogen-Degradation
NODE_1001239_length_97_cov_3.608248_1_121_-	5.4.2.2	GLYCOCAT-PWY	Glycogen-Degradation
NODE_1001239_length_97_cov_3.608248_1_121_-	5.4.2.2	GLYCOCAT-PWY	CARBO-BIOSYNTHESIS
NODE_1001239_length_97_cov_3.608248_1_121_-	5.4.2.2	PWY-5661	SUGAR-NUCLEOTIDES
NODE_1001239_length_97_cov_3.608248_1_121_-	5.4.2.2	PWY-621	SUCROSE-DEG
NODE_1001239_length_97_cov_3.608248_1_121_-	5.4.2.2	PWY-5384	SUCROSE-DEG
NODE_1001257_length_66_cov_4.818182_1_90_+	4.1.1.20	PWY-5097	LYSINE-SYN
NODE_1001257_length_66_cov_4.818182_1_90_+	4.1.1.20	PWY-2942	LYSINE-SYN
NODE_1001257_length_66_cov_4.818182_1_90_+	4.1.1.20	PWY-2941	LYSINE-SYN
NODE_1001257_length_66_cov_4.818182_1_90_+	4.1.1.20	DAPLYSINESYN-PWY	LYSINE-SYN
NODE_100125_length_74_cov_1.554054_1_98_-	6.2.1.3	PWY-6945	Cholesterol-Degradation
NODE_100125_length_74_cov_1.554054_1_98_-	6.2.1.3	PWY-6946	Cholesterol-Degradation
NODE_100125_length_74_cov_1.554054_1_98_-	6.2.1.3	PWY-6944	Steroids-Degradation
NODE_100125_length_74_cov_1.554054_1_98_-	6.2.1.3	PWY-7053	Unusual-fatty-acid-biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	6.2.1.3	PWY-6951	Unusual-fatty-acid-biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	6.2.1.3	P221-PWY	Other-Degradation
NODE_100125_length_74_cov_1.554054_1_98_-	6.2.1.3	PWY-6920	SECONDARY-METABOLITE-BIOSYNTHESIS
NODE_100125_length_74_cov_1.554054_1_98_-	6.2.1.3	PWY-7035	Alkenes-Biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	6.2.1.3	PWY66-387	Fatty-Acid-Degradation
NODE_100125_length_74_cov_1.554054_1_98_-	6.2.1.3	PWY66-388	Fatty-Acid-Degradation
NODE_100125_length_74_cov_1.554054_1_98_-	6.2.1.3	PWY66-389	Alcohol-Degradation
NODE_100125_length_74_cov_1.554054_1_98_-	6.2.1.3	PWY66-387	Fatty-Acid-Degradation
NODE_100125_length_74_cov_1.554054_1_98_-	6.2.1.3	PWY-7094	Fatty-acid-biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	6.2.1.3	PWY-7033	Alkanes-Biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	6.2.1.3	PWY-5885	Lipid-Biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	6.2.1.3	PWY-6873	Energy-Metabolism
NODE_100125_length_74_cov_1.554054_1_98_-	6.2.1.3	PWY-6803	Lipid-Biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	6.2.1.3	PWY-5143	Lipid-Biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	6.2.1.3	PWY-5143	Activation
NODE_100125_length_74_cov_1.554054_1_98_-	6.2.1.3	PWY-6951	Unusual-fatty-acid-biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	6.2.1.3	PWY-7049	Eicosapentaenoate-Biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	6.2.1.3	PWY-5972	Stearate-Biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	6.2.1.3	PWY-6001	Linoleate-Biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	6.2.1.3	PWY-5995	Linoleate-Biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	6.2.1.3	PWY-7053	Unusual-fatty-acid-biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	6.2.1.3	PWY-5353	Unusual-fatty-acid-biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	6.2.1.3	PWY-6000	Gamma-linolenate-Biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	6.2.1.3	PWY66-391	Fatty-Acid-Degradation
NODE_100125_length_74_cov_1.554054_1_98_-	6.2.1.3	PWY-5136	Fatty-Acid-Degradation
NODE_100125_length_74_cov_1.554054_1_98_-	6.2.1.3	FAO-PWY	Fatty-Acid-Degradation
NODE_100125_length_74_cov_1.554054_1_98_-	2.3.1.86	PWY-5970	Fatty-acid-biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	2.3.1.86	PWY-5994	Palmitate-Biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	2.3.1.86	PWY-5994	Palmitate-Biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	2.3.1.86	PWY-5994	Palmitate-Biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	2.3.1.86	PWY-5971	Palmitate-Biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	2.3.1.86	FASYN-INITIAL-PWY	Super-Pathways
NODE_100125_length_74_cov_1.554054_1_98_-	2.3.1.86	FASYN-INITIAL-PWY	Fatty-acid-biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	2.3.1.86	PWY-5966	Fatty-acid-biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	2.3.1.86	PWY-5994	Palmitate-Biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	2.3.1.86	PWY0-862	Fatty-acid-biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	2.3.1.86	PWY-5971	Palmitate-Biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	2.3.1.86	FASYN-ELONG-PWY	Fatty-acid-biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	2.3.1.86	PWY-5994	Palmitate-Biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	2.3.1.86	PWY-5971	Palmitate-Biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	2.3.1.86	FASYN-ELONG-PWY	Fatty-acid-biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	2.3.1.86	PWY-5994	Palmitate-Biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	2.3.1.86	FASYN-ELONG-PWY	Fatty-acid-biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	2.3.1.86	PWY-5994	Palmitate-Biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	2.3.1.86	PWY-5994	Palmitate-Biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	2.3.1.86	PWY-5994	Palmitate-Biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	2.3.1.86	PWY-5971	Palmitate-Biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	2.3.1.86	PWY3O-355	Stearate-Biosynthesis
NODE_100125_length_74_cov_1.554054_1_98_-	2.3.1.86	PWY-5994	Palmitate-Biosynthesis
